,HOUR,UNITDESC,PARKING_SPACE,OCCUPANCY
10352,16,BALLARD AVE NW BETWEEN NW BALLARD WAY AND NW 48TH ST,38.0,0.7916666666666667
10353,16,BALLARD AVE NW BETWEEN NW DOCK PL AND NW IONE PL,9.8,0.6303030303030304
10354,16,BALLARD AVE NW BETWEEN NW IONE PL AND 20TH AVE NW,7.6,0.9666666666666666
10355,16,BALLARD AVE NW BETWEEN NW VERNON PL AND 22ND AVE NW,43.0,0.7911490683229814
10356,16,BARNES AVE NW BETWEEN 17TH AVE NW AND NW MARKET ST,34.2,0.6497536945812807
10357,16,BATTERY ST BETWEEN 1ST AVE AND 2ND AVE,29.2,0.8546086956521739
10358,16,BATTERY ST BETWEEN 2ND AVE AND 3RD AVE,14.4,0.8211538461538461
10359,16,BATTERY ST BETWEEN 3RD AVE AND 4TH AVE,6.6,0.675
10360,16,BATTERY ST BETWEEN 4TH AVE AND 5TH AVE,13.6,0.6333333333333334
10361,16,BATTERY ST BETWEEN AURORA AVE AND 7TH AVE,14.4,0.7166666666666667
10362,16,BATTERY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,12.6,0.7977272727272727
10363,16,BATTERY ST BETWEEN WESTERN AVE AND 1ST AVE,6.25,0.85
10364,16,BAY ST BETWEEN WESTERN AVE AND 1ST AVE,15.25,0.8392857142857143
10365,16,BELL ST BETWEEN 1ST AVE AND 2ND AVE,4.4,0.9
10366,16,BELL ST BETWEEN 2ND AVE AND 3RD AVE,2.4,0.5
10367,16,BELL ST BETWEEN 3RD AVE AND 4TH AVE,3.2,0.4666666666666666
10368,16,BELL ST BETWEEN 4TH AVE AND 5TH AVE,6.0,0.5599999999999999
10369,16,BELL ST BETWEEN 5TH AVE AND 6TH AVE,10.8,0.2444444444444444
10370,16,BELL ST BETWEEN 6TH AVE AND 7TH AVE,12.0,0.10714285714285714
10371,16,BELL ST BETWEEN 7TH AVE AND 8TH AVE,14.666666666666666,0.2261904761904762
10372,16,BELL ST BETWEEN 8TH AVE AND DENNY WAY,9.2,0.5666666666666667
10373,16,BELMONT AVE BETWEEN E PIKE ST AND E PINE ST,13.5,0.9605263157894737
10374,16,BELMONT AVE BETWEEN E PINE ST AND E OLIVE ST,34.25,0.962962962962963
10375,16,BELMONT AVE BETWEEN E UNION ST AND E PIKE ST,12.75,0.8444444444444444
10376,16,BLANCHARD ST BETWEEN 1ST AVE AND 2ND AVE,9.8,0.4382352941176471
10377,16,BLANCHARD ST BETWEEN 2ND AVE AND 3RD AVE,20.8,0.5958759590792839
10378,16,BLANCHARD ST BETWEEN 3RD AVE AND 4TH AVE,6.4,0.6636363636363637
10379,16,BLANCHARD ST BETWEEN 4TH AVE AND 5TH AVE,9.6,0.757142857142857
10380,16,BLANCHARD ST BETWEEN 5TH AVE AND 6TH AVE,8.75,0.6428571428571428
10381,16,BLANCHARD ST BETWEEN 6TH AVE AND 7TH AVE,7.0,0.8
10382,16,BLANCHARD ST BETWEEN 7TH AVE AND 8TH AVE,15.0,0.0
10383,16,BLANCHARD ST BETWEEN WESTERN AVE AND 1ST AVE,9.6,0.55
10384,16,BOREN AVE BETWEEN FAIRVIEW AVE AND DENNY WAY,4.8,0.15
10385,16,BOREN AVE N BETWEEN DENNY WAY AND JOHN ST,15.6,0.6821428571428572
10386,16,BOREN AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,36.666666666666664,0.9078947368421053
10387,16,BOREN AVE N BETWEEN JOHN ST AND THOMAS ST,19.2,0.7746666666666667
10388,16,BOREN AVE N BETWEEN MERCER NR ST AND VALLEY ST,44.0,0.5
10389,16,BOREN AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,19.0,0.5632515632515632
10390,16,BOREN AVE N BETWEEN THOMAS ST AND HARRISON ST,9.0,0.9666666666666667
10391,16,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,7.0,1.0
10392,16,BOYLSTON AVE BETWEEN E PINE ST AND E OLIVE ST,7.25,0.8888888888888888
10393,16,BOYLSTON AVE BETWEEN E UNION ST AND E PIKE ST,11.5,0.9194444444444445
10394,16,BOYLSTON AVE BETWEEN MADISON ST AND SPRING ST,13.8,0.5584615384615386
10395,16,BOYLSTON AVE BETWEEN MARION ST AND MADISON ST,6.0,0.8800000000000001
10396,16,BOYLSTON AVE BETWEEN SENECA ST AND UNIVERSITY W ST,18.75,1.0
10397,16,BOYLSTON AVE BETWEEN SPRING ST AND SENECA ST,16.0,0.6281067251461988
10398,16,BROAD ST BETWEEN 1ST AVE AND 2ND AVE,8.4,0.45714285714285713
10399,16,BROAD ST BETWEEN 2ND AVE AND 3RD AVE,9.333333333333334,0.0
10400,16,BROAD ST BETWEEN WESTERN AVE AND 1ST AVE,6.0,0.76
10401,16,BROADWAY BETWEEN E PIKE ST AND E PINE ST,8.25,0.43125
10402,16,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,22.8,0.5157894736842106
10403,16,BROADWAY BETWEEN E UNION ST AND E PIKE ST,6.0,0.0
10404,16,BROADWAY BETWEEN XW E OLIVE ST AND E HOWELL ST,20.2,0.4977941176470588
10405,16,BROADWAY CT BETWEEN E MADISON ST AND E SENECA ST,7.5,0.6666666666666666
10406,16,BROADWAY CT BETWEEN E SENECA ST AND E UNION ST,8.75,0.6651785714285714
10407,16,BROADWAY E BETWEEN E DENNY WAY AND E OLIVE WAY,22.4,0.4372493734335839
10408,16,BROADWAY E BETWEEN E HARRISON ST AND E REPUBLICAN ST,14.4,0.9
10409,16,BROADWAY E BETWEEN E MERCER ST AND E ROY E ST,15.6,0.47692307692307684
10410,16,BROADWAY E BETWEEN E OLIVE WAY AND E THOMAS ST,20.4,0.6823529411764706
10411,16,BROADWAY E BETWEEN E REPUBLICAN ST AND E MERCER ST,25.2,0.5714285714285714
10412,16,BROADWAY E BETWEEN E ROY W ST AND E ALOHA ST,26.666666666666668,0.8500000000000001
10413,16,BROADWAY E BETWEEN E THOMAS ST AND E HARRISON ST,22.4,0.495
10414,16,BROOKLYN AVE NE BETWEEN NE 41ST ST AND NE 42ND ST,42.75,0.5619747899159664
10415,16,BROOKLYN AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,22.5,0.5694444444444444
10416,16,BROOKLYN AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,34.8,0.4896551724137931
10417,16,BROOKLYN AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,29.6,0.151164153267419
10418,16,CALIFORNIA AVE SW BETWEEN ERSKINE WAY SW AND SW HUDSON ST,30.0,0.7333333333333333
10419,16,CALIFORNIA AVE SW BETWEEN SW ALASKA ST AND ERSKINE WAY SW,39.0,0.7948717948717948
10420,16,CALIFORNIA AVE SW BETWEEN SW DAKOTA ST AND SW GENESEE ST,43.0,0.6744186046511628
10421,16,CALIFORNIA AVE SW BETWEEN SW GENESEE ST AND SW OREGON ST,25.0,0.8
10422,16,CALIFORNIA AVE SW BETWEEN SW HUDSON ST AND SW DAWSON N ST,13.0,0.46153846153846156
10423,16,CALIFORNIA AVE SW BETWEEN SW OREGON ST AND SW ALASKA ST,52.0,0.75
10424,16,CEDAR ST BETWEEN 1ST AVE AND 2ND AVE,16.6,0.6967032967032967
10425,16,CEDAR ST BETWEEN 2ND AVE AND 3RD AVE,15.0,0.6458333333333334
10426,16,CEDAR ST BETWEEN 3RD AVE AND 4TH AVE,18.0,0.6399999999999999
10427,16,CEDAR ST BETWEEN 4TH AVE AND DENNY WAY,8.4,0.9142857142857143
10428,16,CEDAR ST BETWEEN ELLIOTT AVE AND WESTERN AVE,15.6,0.6923076923076923
10429,16,CEDAR ST BETWEEN WESTERN AVE AND 1ST AVE,18.8,0.675
10430,16,CHERRY ST BETWEEN 1ST AVE AND 2ND AVE,16.0,0.9591836734693878
10431,16,CHERRY ST BETWEEN 2ND AVE AND 3RD AVE,13.428571428571429,0.7532467532467532
10432,16,CHERRY ST BETWEEN 3RD AVE AND 4TH AVE,8.25,0.6130952380952381
10433,16,CHERRY ST BETWEEN 7TH AVE AND 8TH AVE,7.0,0.6458333333333333
10434,16,CHERRY ST BETWEEN 8TH AVE AND 9TH AVE,8.75,1.0
10435,16,CHERRY ST BETWEEN 9TH AVE AND TERRY AVE,23.5,0.7536764705882353
10436,16,CHERRY ST BETWEEN BOREN AVE AND MINOR AVE,19.6,0.711764705882353
10437,16,CHERRY ST BETWEEN MINOR AVE AND BROADWAY,8.2,0.880952380952381
10438,16,CHERRY ST BETWEEN TERRY AVE AND BOREN AVE,21.75,0.9473684210526315
10439,16,CLAY ST BETWEEN 1ST AVE AND 2ND AVE,22.8,0.6736842105263159
10440,16,CLAY ST BETWEEN 2ND AVE AND 3RD AVE,28.75,0.2173913043478261
10441,16,CLAY ST BETWEEN 3RD AVE AND 4TH AVE,20.2,0.6308823529411764
10442,16,CLAY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,31.2,0.5692307692307692
10443,16,CLAY ST BETWEEN WESTERN AVE AND 1ST AVE,25.2,0.5428571428571429
10444,16,COLUMBIA ST BETWEEN 1ST AVE AND 2ND AVE,1.1666666666666667,1.0
10445,16,COLUMBIA ST BETWEEN 3RD AVE AND 4TH AVE,10.8,0.7777777777777777
10446,16,COLUMBIA ST BETWEEN 4TH AVE AND 5TH AVE,6.0,0.8699999999999999
10447,16,COLUMBIA ST BETWEEN 5TH AVE AND 6TH AVE,8.25,0.6428571428571428
10448,16,COLUMBIA ST BETWEEN 7TH AVE AND 8TH AVE,9.4,0.6964285714285714
10449,16,COLUMBIA ST BETWEEN 8TH AVE AND 9TH AVE,10.8,0.5777777777777777
10450,16,COLUMBIA ST BETWEEN 9TH AVE AND TERRY AVE,20.6,0.9437908496732026
10451,16,COLUMBIA ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE,4.0,0.625
10452,16,COLUMBIA ST BETWEEN BOREN AVE AND MINOR AVE,15.0,0.5411764705882353
10453,16,COLUMBIA ST BETWEEN TERRY AVE AND BOREN AVE,17.0,0.7647058823529411
10454,16,COLUMBIA ST BETWEEN WESTERN AVE AND POST AVE,1.0,0.6
10455,16,DENNY LOWER WAY BETWEEN STEWART ST AND EASTLAKE AVE,5.0,0.9
10457,16,DEXTER AVE N BETWEEN ALOHA ST AND WARD ST,7.5,0.41666666666666663
10458,16,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,11.0,0.38725490196078427
10459,16,DEXTER AVE N BETWEEN DENNY WAY AND JOHN ST,5.0,1.0
10460,16,DEXTER AVE N BETWEEN GALER ST AND GARFIELD S ST,1.0,1.0
10461,16,DEXTER AVE N BETWEEN GARFIELD N ST AND HAYES ST,5.0,1.0
10462,16,DEXTER AVE N BETWEEN GARFIELD S ST AND GARFIELD N ST,3.0,1.0
10463,16,DEXTER AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,6.0,0.3333333333333333
10464,16,DEXTER AVE N BETWEEN HIGHLAND DR AND COMSTOCK ST,13.0,0.5986111111111111
10465,16,DEXTER AVE N BETWEEN JOHN ST AND THOMAS ST,13.0,0.5752840909090909
10466,16,DEXTER AVE N BETWEEN LEE ST AND GALER ST,7.666666666666667,0.5151515151515151
10467,16,DEXTER AVE N BETWEEN PROSPECT ST AND HIGHLAND DR,11.0,0.6964285714285714
10468,16,DEXTER AVE N BETWEEN REPUBLICAN ST AND MERCER ST,3.0,0.5555555555555555
10469,16,DEXTER AVE N BETWEEN THOMAS ST AND HARRISON ST,9.75,0.2778846153846154
10470,16,DEXTER AVE N BETWEEN VALLEY ST AND ALOHA ST,1.6666666666666667,0.3333333333333333
10471,16,DEXTER AVE N BETWEEN WARD ST AND PROSPECT ST,15.0,0.8
10472,16,DILLING WAY BETWEEN 3RD AVE AND 4TH AVE,10.4,0.8800000000000001
10473,16,E CHERRY ST BETWEEN 12TH AVE AND 13TH AVE,4.0,1.0
10474,16,E CHERRY ST BETWEEN 15TH AVE AND 16TH AVE,24.5,0.8944444444444444
10475,16,E CHERRY ST BETWEEN 16TH AVE AND 17TH AVE,13.0,0.40727272727272734
10476,16,E CHERRY ST BETWEEN 17TH AVE AND 18TH AVE,21.8,0.6892543859649123
10477,16,E CHERRY ST BETWEEN 18TH AVE AND 19TH AVE,19.5,1.0
10478,16,E CHERRY ST BETWEEN BROADWAY AND DEAD END,3.6,0.9333333333333332
10479,16,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,15.0,0.5397435897435898
10480,16,E DENNY WAY BETWEEN 15TH AVE AND 16TH AVE,4.0,1.0
10481,16,E DENNY WAY BETWEEN HARVARD AVE AND BROADWAY,9.333333333333334,0.8333333333333334
10482,16,E DENNY WAY BETWEEN NAGLE PL AND 10TH AVE E,2.0,0.16666666666666666
10483,16,E HARRISON ST BETWEEN 15TH N AVE E AND 16TH AVE E,3.0,1.0
10484,16,E HARRISON ST BETWEEN BROADWAY E AND 10TH AVE E,4.8,0.6
10485,16,E JEFFERSON ST BETWEEN 12TH AVE AND 13TH AVE,10.0,0.7
10486,16,E JEFFERSON ST BETWEEN 15TH AVE AND 16TH AVE,31.5,0.6666666666666667
10487,16,E JEFFERSON ST BETWEEN 16TH AVE AND 17TH AVE,23.333333333333332,0.9333333333333332
10488,16,E JEFFERSON ST BETWEEN 17TH AVE AND 18TH AVE,11.0,0.6088888888888889
10489,16,E JEFFERSON ST BETWEEN 18TH AVE AND 19TH AVE,28.5,0.3421052631578947
10490,16,E JOHN ST BETWEEN BROADWAY E AND 10TH AVE E,2.4,0.4
10491,16,E MADISON ST BETWEEN 10TH AVE AND E SENECA ST,3.75,0.41666666666666663
10492,16,E MERCER ST BETWEEN BROADWAY E AND 10TH AVE E,5.6,0.4933333333333333
10493,16,E NELSON PL BETWEEN EASTLAKE AVE E AND DEAD END,3.0,0.5
10494,16,E OLIVE WAY BETWEEN HARVARD AVE E AND BROADWAY E,3.6,0.3333333333333333
10495,16,E PIKE ST BETWEEN 10TH AVE AND 11TH AVE,17.6,0.8786764705882353
10496,16,E PIKE ST BETWEEN 11TH AVE AND 12TH AVE,16.2,0.8206349206349206
10497,16,E PIKE ST BETWEEN 12TH AVE AND 13TH AVE,19.25,0.8409090909090909
10498,16,E PIKE ST BETWEEN 13TH AVE AND 14TH AVE,20.5,0.6764705882352942
10499,16,E PIKE ST BETWEEN BELLEVUE AVE AND CRAWFORD PL,9.4,0.5178571428571429
10500,16,E PIKE ST BETWEEN BELMONT AVE AND BOYLSTON AVE,18.5,0.549404761904762
10501,16,E PIKE ST BETWEEN BOYLSTON AVE AND HARVARD AVE,20.2,0.7911764705882354
10502,16,E PIKE ST BETWEEN BROADWAY AND 10TH AVE,18.8,0.7647058823529412
10503,16,E PIKE ST BETWEEN CRAWFORD PL AND SUMMIT AVE,9.0,0.6
10504,16,E PIKE ST BETWEEN HARVARD AVE AND BROADWAY,20.6,0.6304093567251463
10505,16,E PIKE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,14.4,0.7556776556776558
10506,16,E PIKE ST BETWEEN SUMMIT AVE AND BELMONT AVE,14.8,0.6937062937062938
10507,16,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,18.666666666666668,0.7619047619047619
10508,16,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,19.666666666666668,0.5662878787878788
10509,16,E PINE ST BETWEEN 12TH AVE AND 13TH AVE,15.0,1.0
10510,16,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,17.333333333333332,0.6068627450980392
10511,16,E PINE ST BETWEEN 14TH AVE AND 15TH AVE,16.0,0.6185897435897436
10512,16,E PINE ST BETWEEN 15TH AVE AND 16TH AVE,6.0,0.0
10513,16,E PINE ST BETWEEN BELLEVUE AVE AND CRAWFORD PL,4.8,0.6
10514,16,E PINE ST BETWEEN BELMONT AVE AND BOYLSTON AVE,15.6,0.8461538461538464
10515,16,E PINE ST BETWEEN BOYLSTON AVE AND HARVARD AVE,12.2,0.5192207792207792
10516,16,E PINE ST BETWEEN BROADWAY AND NAGLE PL,10.0,0.78125
10517,16,E PINE ST BETWEEN CRAWFORD PL AND SUMMIT AVE,6.6,0.9333333333333332
10518,16,E PINE ST BETWEEN HARVARD AVE AND BROADWAY,4.4,0.3333333333333333
10519,16,E PINE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,8.0,0.7083333333333334
10520,16,E PINE ST BETWEEN NAGLE PL AND 10TH AVE,5.6,0.36
10521,16,E REPUBLICAN ST BETWEEN BROADWAY E AND 10TH AVE E,7.2,0.7
10522,16,E ROY ST BETWEEN BROADWAY E  E AND 10TH W AVE E,4.5,0.3333333333333333
10524,16,E SENECA ST BETWEEN 10TH AVE AND E MADISON ST,11.25,0.6111111111111112
10525,16,E THOMAS ST BETWEEN 15TH S AVE E AND 16TH AVE E,6.0,0.8333333333333334
10526,16,E THOMAS ST BETWEEN BROADWAY E AND 10TH W AVE E,6.666666666666667,1.0
10527,16,E THOMAS ST BETWEEN HARVARD AVE E AND BROADWAY E,7.6,0.4685714285714285
10528,16,E UNION ST BETWEEN 10TH AVE AND 11TH AVE,11.4,0.7624783549783551
10529,16,E UNION ST BETWEEN 11TH AVE AND 12TH AVE,6.25,0.65
10530,16,E UNION ST BETWEEN BELMONT AVE AND BOYLSTON AVE,10.666666666666666,0.9583333333333334
10531,16,E UNION ST BETWEEN BOYLSTON AVE AND HARVARD AVE,7.5,0.9166666666666667
10532,16,E UNION ST BETWEEN BROADWAY AND BROADWAY CT,5.2,0.75
10533,16,E UNION ST BETWEEN BROADWAY CT AND 10TH AVE,5.2,0.76
10534,16,E UNION ST BETWEEN CRAWFORD PL AND SUMMIT AVE,7.2,0.8
10535,16,E UNION ST BETWEEN SENECA ST AND BROADWAY,4.8,0.6
10536,16,E UNION ST BETWEEN SUMMIT AVE AND BELMONT AVE,8.75,0.9285714285714286
10537,16,EAGLE ST BETWEEN 1ST AVE AND 2ND WR AVE,18.25,0.65
10538,16,EAGLE ST BETWEEN WESTERN AVE AND 1ST AVE,16.0,0.48397435897435903
10539,16,EAST GREEN LAKE DR N BETWEEN NE 72ND ST AND NE MAPLE LEAF PL,3.6,0.4
10540,16,EAST GREEN LAKE DR N BETWEEN NE MAPLE LEAF PL AND 4TH AVE NE,3.0,1.0
10541,16,EAST GREEN LAKE DR N BETWEEN NE RAVENNA EB BV AND NE 72ND ST,6.0,0.8
10542,16,EAST GREEN LAKE WAY N BETWEEN 1ST AVE NE AND 2ND AVE NE,5.25,0.7999999999999999
10543,16,EAST GREEN LAKE WAY N BETWEEN 2ND AVE NE AND 4TH AVE NE,6.0,0.625
10544,16,EAST GREEN LAKE WAY N BETWEEN 4TH AVE NE AND NE RAVENNA SR BV,6.6,0.78
10545,16,EAST GREEN LAKE WAY N BETWEEN SUNNYSIDE AVE N AND 1ST AVE NE,5.0,1.0
10546,16,EASTLAKE AVE BETWEEN HOWELL ST AND DENNY LOWER WAY,3.0,0.6666666666666666
10547,16,EASTLAKE AVE E BETWEEN ALOHA ST AND WARD ST,10.0,0.3
10548,16,EASTLAKE AVE E BETWEEN DENNY LOWER WAY AND STEWART ST,11.0,0.8787878787878788
10549,16,EASTLAKE AVE E BETWEEN E NELSON PL AND FAIRVIEW AVE N,32.333333333333336,0.586527293844367
10550,16,EASTLAKE AVE E BETWEEN HARRISON ST AND REPUBLICAN ST,9.0,0.9629629629629629
10551,16,EASTLAKE AVE E BETWEEN LAKEVIEW BLVD E AND ALOHA ST,12.0,0.5833333333333333
10552,16,EASTLAKE AVE E BETWEEN MERCER ST AND LAKEVIEW BLVD E,6.0,0.7222222222222222
10553,16,EASTLAKE AVE E BETWEEN PROSPECT ST AND E NELSON PL,30.666666666666668,0.5968697541226424
10554,16,EASTLAKE AVE E BETWEEN REPUBLICAN ST AND MERCER ST,9.333333333333334,0.9259259259259259
10555,16,EASTLAKE AVE E BETWEEN STEWART ST AND THOMAS ST,9.0,0.05555555555555555
10556,16,EASTLAKE AVE E BETWEEN THOMAS ST AND HARRISON ST,10.0,0.10000000000000002
10557,16,EASTLAKE AVE E BETWEEN WARD ST AND PROSPECT ST,10.0,0.6
10558,16,EVANSTON AVE N BETWEEN N 34TH ST AND N 35TH ST,19.0,0.7496657754010696
10559,16,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,9.2,0.4666666666666667
10560,16,FAIRVIEW AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,12.0,0.3142857142857143
10561,16,FAIRVIEW AVE N BETWEEN JOHN ST AND THOMAS ST,7.2,0.7666666666666667
10562,16,FAIRVIEW AVE N BETWEEN THOMAS ST AND HARRISON ST,16.0,0.8125
10563,16,FAIRVIEW NR AVE N BETWEEN ALOHA ST AND WARD ST,16.333333333333332,0.7403508771929825
10564,16,FAIRVIEW NR AVE N BETWEEN FAIRVIEW PL N AND ALOHA ST,27.0,0.6952380952380953
10565,16,FAIRVIEW NR AVE N BETWEEN WARD ST AND YALE AVE N,27.0,0.3209876543209877
10566,16,FAIRVIEW NR AVE N BETWEEN YALE AVE N AND DEAD END,23.0,0.24637681159420288
10567,16,FAUNTLEROY WAY SW BETWEEN SW ALASKA ST AND SW EDMUNDS ST,11.0,0.09090909090909091
10568,16,FREMONT AVE N BETWEEN FREMONT PL N AND N 36TH ST,7.2,0.7999999999999999
10569,16,FREMONT PL N BETWEEN FREMONT AVE N AND N 36TH ST,8.4,0.8857142857142858
10570,16,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N,17.5,0.5568452380952381
10571,16,HARRISON ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,7.2,0.9
10572,16,HARRISON ST BETWEEN AURORA AVE N AND DEXTER AVE N,6.0,1.0
10573,16,HARRISON ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,11.0,1.0
10574,16,HARRISON ST BETWEEN DEXTER AVE N AND 8TH AVE N,6.0,0.6571428571428571
10575,16,HARRISON ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,5.333333333333333,0.5833333333333334
10576,16,HARRISON ST BETWEEN MINOR AVE N AND PONTIUS AVE N,20.333333333333332,0.9666666666666667
10577,16,HARRISON ST BETWEEN PONTIUS AVE N AND YALE AVE N,11.6,0.6733333333333333
10578,16,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,7.8,0.9400000000000001
10579,16,HARRISON ST BETWEEN YALE AVE N AND EASTLAKE AVE E,8.0,0.875
10580,16,HARVARD AVE BETWEEN BROADWAY AND SPRING ST,16.5,0.6363636363636364
10581,16,HARVARD AVE BETWEEN E HOWELL ST AND E DENNY WAY,15.333333333333334,0.9111111111111111
10582,16,HARVARD AVE BETWEEN E OLIVE ST AND E HOWELL ST,1.0,0.0
10583,16,HARVARD AVE BETWEEN E PIKE ST AND E PINE ST,18.333333333333332,0.5
10584,16,HARVARD AVE BETWEEN E PINE ST AND E OLIVE ST,12.6,0.7277777777777777
10585,16,HARVARD AVE BETWEEN SPRING ST AND SENECA ST,7.75,0.3526785714285714
10586,16,HARVARD AVE E BETWEEN E DENNY WAY AND E OLIVE WAY,12.333333333333334,0.7666666666666666
10587,16,HARVARD AVE E BETWEEN E HARRISON ST AND E REPUBLICAN ST,12.666666666666666,0.8666666666666667
10588,16,HARVARD AVE E BETWEEN E MERCER ST AND E ROY E ST,12.0,0.9259259259259259
10589,16,HARVARD AVE E BETWEEN E OLIVE WAY AND E THOMAS ST,21.5,0.7571428571428571
10590,16,HARVARD AVE E BETWEEN E REPUBLICAN ST AND E MERCER ST,10.0,1.0
10591,16,HARVARD AVE E BETWEEN E THOMAS ST AND E HARRISON ST,25.666666666666668,0.9324561403508772
10592,16,HOWELL ST BETWEEN OLIVE WAY AND 9TH AVE,9.0,1.0
10593,16,HUBBELL PL BETWEEN 9TH AVE AND PIKE ST,12.0,1.0
10594,16,JAMES ST BETWEEN 2ND AVE AND 3RD AVE,20.0,0.875
10595,16,JAMES ST BETWEEN YESLER WAY AND 2ND AVE,13.857142857142858,0.9434137291280148
10596,16,JEFFERSON ST BETWEEN 4TH AVE AND 5TH AVE,17.0,0.7254901960784313
10597,16,JEFFERSON ST BETWEEN 9TH AVE AND TERRY AVE,5.0,0.9375
10598,16,JEFFERSON ST BETWEEN TERRY AVE AND BOREN AVE,15.0,1.0
10599,16,JOHN ST BETWEEN 4TH AVE N AND 5TH AVE N,7.8,0.9133333333333333
10600,16,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,13.0,0.8333333333333334
10601,16,JOHN ST BETWEEN 6TH AVE N AND AURORA SB AVE N,9.6,0.8666666666666668
10602,16,JOHN ST BETWEEN 8TH AVE N AND 9TH AVE N,24.75,0.5726600985221675
10603,16,JOHN ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,20.0,0.7111111111111111
10604,16,JOHN ST BETWEEN AURORA NB AVE N AND DEXTER AVE N,5.0,0.8571428571428572
10605,16,JOHN ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,16.5,0.6818181818181819
10606,16,JOHN ST BETWEEN DEAD END AND BOREN AVE N,2.0,0.75
10607,16,JOHN ST BETWEEN DEXTER AVE N AND 8TH AVE N,26.8,0.6724210526315789
10608,16,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,15.75,0.9097222222222222
10609,16,JOHN ST BETWEEN MINOR AVE N AND PONTIUS W AVE N,13.5,0.5
10610,16,JOHN ST BETWEEN PONTIUS E AVE N AND YALE AVE N,26.0,0.875
10611,16,JOHN ST BETWEEN PONTIUS W AVE N AND PONTIUS E AVE N,3.0,1.0
10612,16,JOHN ST BETWEEN TAYLOR AVE N AND 6TH AVE N,12.0,0.72
10613,16,JOHN ST BETWEEN WARREN AVE N AND 2ND AVE N,21.0,0.6574074074074073
10614,16,JOHN ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,6.0,0.85
10615,16,JOHN ST BETWEEN YALE AVE N AND EASTLAKE AVE E,20.0,0.7333333333333333
10616,16,LAKE CITY WAY NE BETWEEN 30TH N AVE NE AND 31ST AVE NE,30.0,0.4
10617,16,LAKE CITY WAY NE BETWEEN 30TH S AVE NE AND NE 123RD ST,8.0,0.0
10618,16,LAKE CITY WAY NE BETWEEN NE 120TH ST AND 30TH S AVE NE,13.0,0.0
10619,16,LAKE CITY WAY NE BETWEEN NE 125TH ST AND NE 127TH ST,41.0,0.21951219512195122
10620,16,LAKE CITY WAY NE BETWEEN NE 127TH ST AND NE 130TH ST,33.0,0.30303030303030304
10621,16,LEARY AVE NW BETWEEN NW DOCK PL AND NW IONE PL,18.0,0.9166666666666667
10622,16,LEARY AVE NW BETWEEN NW IONE PL AND 20TH AVE NW,51.0,0.7424107142857144
10623,16,LEARY AVE NW BETWEEN NW LEARY WAY AND NW DOCK PL,42.0,0.6658653846153846
10624,16,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,29.6,0.7432918932918934
10625,16,LENORA ST BETWEEN 1ST AVE AND 2ND AVE,12.0,0.7142857142857143
10626,16,LENORA ST BETWEEN 2ND AVE AND 3RD AVE,12.0,0.3333333333333333
10627,16,LENORA ST BETWEEN 3RD AVE AND 4TH AVE,9.4,0.6888888888888889
10628,16,LENORA ST BETWEEN 4TH AVE AND 5TH AVE,5.333333333333333,0.16666666666666666
10629,16,LENORA ST BETWEEN 5TH AVE AND 6TH AVE,7.0,0.5033333333333333
10630,16,LENORA ST BETWEEN 6TH AVE AND 7TH AVE,3.6666666666666665,0.5555555555555555
10631,16,LENORA ST BETWEEN 7TH AVE AND 8TH AVE,8.333333333333334,0.6349206349206349
10632,16,LENORA ST BETWEEN 8TH AVE AND 9TH AVE,2.0,1.0
10633,16,LENORA ST BETWEEN 9TH AVE AND TERRY AVE,6.0,0.8400000000000001
10634,16,LENORA ST BETWEEN TERRY AVE AND BOREN AVE,20.4,0.6588235294117647
