Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code
ELEC,City Investors XXIII LLC,"505 Union Station, 505 5th Avenue South,",,Seattle,WA,98104,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.5975217,-122.3276786,2018/10/31,86688,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Fairfield Inn & Suites,2380 S Maiers Rd,,Moses Lake,WA,98837,,509-765-0500,E,,Public,24 hours daily; for guest use only,,,,,,1,,,,,200-8,47.103149,-119.250249,2017/9/6,86710,2018-10-30 18:26:33 UTC,P,,,2017/5/5,,,,,J1772,US,,,,Public,,public,,
ELEC,South Building,10215 Greenwood Ave. North,,Seattle,WA,98133,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.7033895,-122.3558363,2018/10/31,86717,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,North Building,211 N. 103rd ST,,Seattle,WA,98133,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.703632,-122.3565066,2018/10/31,86718,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Franklin IDE,1701 SE Columbia River Drive,,Vancouver,WA,98661,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,45.615426,-122.653615,2018/10/31,86720,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,TPU,2222-2300 N 30th St,TPU OLD TOWN 2; -,Tacoma,WA,98403,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.2746546,-122.4667293,2018/10/31,86883,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,TPU,2216 N 30th St,TPU-OLD TOWN #1; Public Parking Lot,Tacoma,WA,98403,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.27448,-122.4667449,2018/10/31,86890,2018-10-31 09:03:42 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,DEPT OF ECOLOGY,300 Desmond Dr SE,"HQ 1; -
HQ 2; East Side of building
HQ 3; East end of building
HQ 4; -",Lacey,WA,98516,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.04679,-122.80809,2018/10/31,86920,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,E_SOFI,13180 SE Newport Way,SOFI #1; Just above the pool across from the office,Bellevue,WA,98006,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.5713857,-122.1648077,2018/10/31,86962,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Auburn Corporate Center I,1102 15th Street Southwest,,Auburn,WA,98001,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.2944668,-122.2458311,2018/10/31,87577,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,BELLEVUE SQUARE,Bellevue Square - North Building104th Ave NE,"BELL SQ NORTH 1; Bottom floor just past Tesla dealer.
BELL SQ NORTH 2; Just past Tesla
BELL SQ NORTH 3; Just past Tesla
BELL SQ NORTH 4; Just Past Tesla",Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6167695,-122.2030035,2018/10/31,87711,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,THE BOEING CO,2400 Perimeter Rd,"AUBURN 17-44 #1;  just west of Building 17-44
AUBURN 1775 1; North side of building 17-75
AUBURN 1775 2; North side of building 17-75
AUBURN 1775 3; North side of building 17-75",Auburn,WA,98001,,888-758-4389,E,,Public,24 hours daily,,,,,,7,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.287875,-122.242775,2018/10/31,87743,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Two Newport #2,3625 132nd Avenue Southeast,,Bellevue,WA,98006,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.5786138,-122.1652907,2018/10/31,87893,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Newport Terrace,3617 131st Avenue Southeast,,Bellevue,WA,98006,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.5788784,-122.1664462,2018/10/31,87894,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,5 Newport,12920 Southeast 38th Street,,Bellevue,WA,98006,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.5766937,-122.1671315,2018/10/31,87895,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,MERCER ISLAND,8236 SE 24th MI Community Center,"MI COMMUN CTR; NW corner of Community Center parking lot, next to the dumpster shed.",Mercer Island,WA,98040,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.5900574,-122.228541,2018/10/31,87937,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,WHITTAKER R,4755 Fauntleroy Way SW,"WHIT RETAIL 2; on P1- South
WHIT RETAIL 3",Seattle,WA,98116,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.5602,-122.382228,2018/10/31,88014,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ELUMINOCITY,18613 International Blvd,"WALLYPARKDC1; Pull into valet parking area, request 30 minute parking for charging - CHAdeMO and Combo Plugs Available
WALLYPARKDC2; Enter valet parking area for charging - CHAdeMO and Combo Plugs Available",SeaTac,WA,98188,,888-758-4389,E,,Public,24 hours daily,,,,,,,4,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.436037,-122.296325,2018/10/31,88018,2018-10-31 09:03:42 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,
ELEC,COLLEGE HALL,821 E Boone Ave,PARKING GARAGE,Spokane,WA,99202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6682011,-117.3972138,2018/10/31,88084,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,CAR CHARGER #1,288 106th Ave NE,SOMA DUAL 1; Around the corner to the right.,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6127543,-122.1984972,2018/10/31,88290,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,PUBLIC WORKS 1,3025 Harborview Dr,MARITIME PIER; North side of Tides Parking Lot near road,Gig Harbor,WA,98335,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.3292908,-122.5789785,2018/10/31,88546,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,DUAL EV,2623 NE University Village St,"SOUTH 2; South Bldg, Level C",Seattle,WA,98105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6613614,-122.298284,2018/10/31,88696,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Tilt49 Office Tower,1812 Boren Avenue,,Seattle,WA,98101,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,10,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.6170248,-122.3322181,2018/10/31,88699,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,PARK77,20227 77th Ave NE,"PARK77 C; -
PARK77 LEASING; -
PARK77 M; Building M
PARK77 P; Building P",Arlington,WA,98223,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-8,48.178783,-122.127397,2018/10/31,88777,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,PUBLIC WORKS 1,8828-8844 N Harborview Dr,GH FINHOLM 1; Northwest corner of public parking lot next to public restrooms. Across from Anthony's,Gig Harbor,WA,98332,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.3393418,-122.5903137,2018/10/31,88827,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,KIRKLAND,9 Lakeshore Plaza,MARINA PARK 1; Across from Marina Park,Kirkland,WA,98033,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6753653,-122.2074996,2018/10/31,88830,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Marriott - Tesla,10628 NE 2nd St,,Bellevue,WA,98004,,425-625-2450  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla use only; for customer use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,47.612213,-122.198039,2018/1/4,89653,2018-02-06 21:00:03 UTC,P,,,2017/9/1,,,,,TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,Suncadia Resort - Tesla,3600 Suncadia Trail,,Cle Elum,WA,98922,,509-649-6400  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla use only; for customer use only,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,47.207984,-121.019499,2018/1/4,89654,2018-02-06 21:00:03 UTC,P,,,2017/9/1,,,,,TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,Badger Mountain Vineyard & Powers Winery - Tesla,1106 N Jurupa St,,Kennewick,WA,99338,,800-643-9463  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla use only; for customer use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,46.213187,-119.286497,2018/1/4,89655,2018-02-06 21:00:03 UTC,P,,,2017/9/1,,,,,TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,Moonstone Beach Motel - Tesla,4849 Pacific Ave ,,Moclips,WA,98562,,206-650-5793  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,47.240392,-124.217215,2018/1/4,89656,2018-02-06 21:00:03 UTC,P,,,2017/9/1,,,,,TESLA,US,,,,Public,,public,,
ELEC,Veranda Beach Resort - Tesla,299 Eastlake Rd ,,Oroville,WA,98844,,509-476-4000  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla use only; for customer use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,48.987053,-119.425912,2018/1/4,89657,2018-02-06 21:00:03 UTC,P,,,2017/9/1,,,,,TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,Camaraderie Cellars - Tesla,334 Benson Rd ,,Port Angeles,WA,98363,,360-417-3564  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,48.101579,-123.477119,2018/1/4,89658,2018-02-06 21:00:03 UTC,P,,,2017/9/1,,,,,TESLA,US,,,,Public,,public,,
ELEC,Hampton Inn & Suites - Tesla,1515 S Meridian,,Puyallup,WA,98371,,253-770-8880  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,47.17669,-122.2931,2018/1/4,89659,2018-02-06 21:00:03 UTC,P,,,2017/9/1,,,,,TESLA,US,,,,Public,,public,,
ELEC,Homewood Suites - Tesla,1060 George Washington Way,,Richland,WA,99352,,509-371-1550  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,46.281294,-119.273452,2018/1/4,89660,2018-02-06 21:00:03 UTC,P,,,2017/9/1,,,,,TESLA,US,,,,Public,,public,,
ELEC,Hampton Inn - Tesla,486 Bradley Blvd,,Richland,WA,99352,,509-943-4400  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,46.271849,-119.269167,2018/1/4,89661,2018-02-06 21:00:03 UTC,P,,,2017/9/1,,,,,TESLA,US,,,,Public,,public,,
ELEC,Hampton Inn & Suites - Tesla,500 5th Ave N,,Seattle,WA,98109,,206-282-0899  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla use only; for customer use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,47.625675,-122.346886,2018/1/4,89662,2018-02-06 21:00:03 UTC,P,,,2017/9/1,,,,,TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,Residence Inn - Tesla,4501 12th Ave NE,,Seattle,WA,98105,,206-322-8887  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla use only; for customer use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,47.661869,-122.315415,2018/1/4,89663,2018-02-06 21:00:03 UTC,P,,,2017/9/1,,,,,TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,Lost Mountain Lodge - Tesla,303 Sunny View Dr,,Sequim,WA,98382,,360-683-2431  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla use only; for customer use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,48.06217,-123.168319,2018/1/4,89664,2018-02-06 21:00:03 UTC,P,,,2017/9/1,,,,,TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,Hilton Garden Inn - Tesla,9015 W Highway 2,,Spokane,WA,99224,,509-244-5866  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,47.642631,-117.537533,2018/1/4,89665,2018-02-06 21:00:03 UTC,P,,,2017/9/1,,,,,TESLA,US,,,,Public,,public,,
ELEC,Patterson Cellars - Tesla,19501 144th Ave NE,,Woodinville,WA,98072,,425-483-8600  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,47.769459,-122.151217,2018/1/4,89666,2018-02-06 21:00:03 UTC,P,,,2017/9/1,,,,,TESLA,US,,,,Public,,public,,
ELEC,Adytum Sanctuary - Tesla,186 Skyview Dr,,Mossyrock,WA,98564,,360-790-2011  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,46.545331,-122.508967,2018/1/4,89667,2018-02-06 21:00:03 UTC,P,,,2017/9/1,,,,,TESLA,US,,,,Public,,public,,
ELEC,Four Points by Sheraton - Tesla,601 Roy St,,Seattle,WA,98109,,206-282-2600  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla use only; for customer use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,47.625378,-122.344596,2018/1/4,89668,2018-02-06 21:00:03 UTC,P,,,2017/9/1,,,,,TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,ELUMINOCITY,Fremont Ave N Hippo Parking Lot,WOODLAND ZOO DC; Hippo Lot CHAdeMO and Combo Plugs Available,Seattle,WA,98103,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6654707,-122.350423,2018/10/31,89755,2018-10-31 09:03:42 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,
ELEC,"1918 EIGHTH AVENUE ACQUISITION, LLC","1918 8th Avenue, Suite 300",,Seattle,WA,98101,,800-663-5633,E,,Public - Card key at all times,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,6,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.6154923,-122.3356412,2018/10/31,89803,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Kitsap Transit - Poulsbo Office,21711 Vetter Rd NW,,Poulsbo,WA,98370,,855-885-9571,E,,Public,24 hours daily,,,,,1,1,,,OpConnect,http://www.opconnect.com/,200-9,47.760305,-122.650559,2018/3/8,92106,2018-03-08 17:27:07 UTC,P,,,2017/11/1,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,Jefferson Transit Authority - Four Corners Park N Ride,63 Four Corners,,Port Townsend,WA,98368,,855-885-9571,E,,Public,24 hours daily,,,,,,2,,,OpConnect,http://www.opconnect.com/,GPS,48.0501362,-122.8187859,2018/3/8,92107,2018-03-08 17:27:07 UTC,P,,,2018/1/1,,,,,J1772,US,,,,Public,,public,,
ELEC,Kitsap Transit - North Viking Poulsbo Park N Ride,21711 Vetter Rd NW,,Poulsbo,WA,98370,,855-885-9571,E,,Public,24 hours daily,,,,,2,2,,,OpConnect,http://www.opconnect.com/,200-9,47.760305,-122.650559,2018/3/8,92108,2018-03-08 17:27:07 UTC,P,,,2018/1/1,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,"818 Stewart Street Acquisition, LLC",818 Stewart Street,Garage fees additional to charging fees.,Seattle,WA,98101,,800-663-5633,E,,Public - Card key at all times,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,4,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.6156451,-122.3350584,2018/10/31,92166,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Four Lakes Apartments,6821 Udall Place Southeast,These stations are in a gated community and for tenant use only. No public charging available.,Auburn,WA,98092,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.2471058,-122.2010425,2018/10/31,92167,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,FACTORIA EV,13545 SE 26th St,KAMBER ROAD,Bellevue,WA,98005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.587,-122.1593558,2018/10/31,92251,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,SECURITIES BLDG,1913 4th Ave,STATION 1; -,Seattle,WA,98101,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6124068,-122.3394264,2018/10/31,92369,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ELUMINOCITY,1609 Harvard Ave,"CENTRAL SEA COL; Enter into parking garage structure. Stay on Level 3, south side. CHAdeMO and Combo Plugs Available",Seattle,WA,98122,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6154938,-122.3229125,2018/10/31,92472,2018-10-31 09:03:42 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,
ELEC,EDMONDSNISSAN,24015 84th Ave W,CP MID 2,Edmonds,WA,98026,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.7811507,-122.3457541,2018/10/31,92487,2018-10-31 09:03:42 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,
ELEC,TPU,3601-3699 S 35th St,EVSE #8,Tacoma,WA,98409,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.2285958,-122.4842095,2018/10/31,92525,2018-10-31 09:03:42 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,Bellevue Nissan,14762 SE Eastgate Way,,Bellevue,WA,98007,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,47.58083,-122.14364,2018/10/31,93034,2018-10-31 09:36:40 UTC,,,,,,,,,CHADEMO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Bellevue Nissan,14762 SE Eastgate Way,,Bellevue,WA,98007,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,47.580831,-122.143644,2018/10/31,93038,2018-10-31 09:36:40 UTC,,,,,,,,,CHADEMO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Kirkland Nissan,11930 124th Ave NE,,Kirkland,WA,98034,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,47.707269,-122.17484,2018/10/31,93051,2018-10-31 09:36:40 UTC,,,,,,,,,CHADEMO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Redmond Town Center,7525 166th Ave NE,,Redmond,WA,98052,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,1,4,,eVgo Network,https://www.evgo.com/,GPS,47.671445,-122.119418,2018/10/31,93088,2018-10-31 09:36:40 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,REI,222 Yale Ave N,,Seattle,WA,98109,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,1,4,,eVgo Network,https://www.evgo.com/,GPS,47.620663,-122.329521,2018/10/31,93146,2018-10-31 09:36:40 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Conoco,1293 S Division St,,Ritzville,WA,99169,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,47.11857,-118.36556,2018/10/31,93172,2018-10-31 09:36:40 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Tacoma Mall,4502 S Steele St,,Tacoma,WA,98409,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,2,6,,eVgo Network,https://www.evgo.com/,GPS,47.21543,-122.47068,2018/10/31,93339,2018-10-31 09:36:40 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
