,Hour,Unitdesc,Parking_Spaces,Occupancy
10925,16,RUSSELL AVE NW BETWEEN 20TH AVE NW AND NW MARKET ST,27.6,0.7642592592592592
10926,16,RUSSELL AVE NW BETWEEN NW DOCK PL AND NW IONE PL,25.5,0.8823529411764706
10927,16,RUSSELL AVE NW BETWEEN NW IONE PL AND NW CENTRAL PL,33.0,0.8863636363636364
10928,16,S AMERICUS ST BETWEEN 39TH AVE S AND 42ND AVE S,13.0,0.5384615384615384
10929,16,S ANGELINE ST BETWEEN 38TH AVE S AND 39TH AVE S,22.0,1.0
10930,16,S ANGELINE ST BETWEEN 39TH AVE S AND 42ND AVE S,53.0,0.39622641509433965
10931,16,S ANGELINE ST BETWEEN 42ND AVE S AND 43RD AVE S,16.0,0.4375
10932,16,S ANGELINE ST BETWEEN RAINIER AVE S AND 38TH AVE S,16.0,0.875
10933,16,S DAWSON ST BETWEEN 37TH AVE S AND 39TH AVE S,18.0,0.4444444444444444
10934,16,S EDMUNDS ST BETWEEN 37TH AVE S AND RAINIER AVE S,12.0,1.0
10935,16,S EDMUNDS ST BETWEEN 39TH AVE S AND 42ND AVE S,58.0,0.39655172413793105
10936,16,S EDMUNDS ST BETWEEN RAINIER AVE S AND 39TH AVE S,59.0,0.875
10937,16,S FERDINAND ST BETWEEN 35TH AVE S AND 37TH AVE S,42.0,0.6428571428571429
10938,16,S FERDINAND ST BETWEEN 37TH AVE S AND RAINIER AVE S,10.0,1.0
10939,16,S FERDINAND ST BETWEEN 39TH AVE S AND 42ND S AVE S,56.0,0.6071428571428571
10940,16,S FERDINAND ST BETWEEN 42ND N AVE S AND 43RD AVE S,18.0,0.3333333333333333
10941,16,S FERDINAND ST BETWEEN RAINIER AVE S AND 39TH AVE S,39.5,0.8888888888888888
10942,16,S FOREST ST BETWEEN 1ST AVE S AND OCCIDENTAL AVE S,20.0,0.7
10943,16,S FOREST ST BETWEEN UTAH AVE S AND 1ST AVE S,20.0,0.55
10944,16,S HANFORD ST BETWEEN UTAH AVE S AND 1ST AVE S,7.0,0.8571428571428571
10945,16,S HUDSON ST BETWEEN 37TH AVE S AND RAINIER AVE S,22.5,0.9285714285714286
10946,16,S HUDSON ST BETWEEN 39TH AVE S AND 42ND AVE S,23.0,0.7391304347826086
10947,16,S HUDSON ST BETWEEN RAINIER AVE S AND 39TH AVE S,18.5,0.8333333333333333
10948,16,S JACKSON ST BETWEEN 10TH AVE S AND 12TH AVE S,0.0,1.0
10949,16,S JACKSON ST BETWEEN 12TH AVE S AND 14TH AVE S,21.5,0.037037037037037035
10950,16,S JACKSON ST BETWEEN 6TH AVE S AND MAYNARD AVE S,3.142857142857143,0.8214285714285714
10951,16,S JACKSON ST BETWEEN 8TH AVE S AND 9TH AVE S,18.0,0.0
10952,16,S JACKSON ST BETWEEN 9TH AVE S AND 10TH AVE S,18.0,0.16666666666666666
10953,16,S JACKSON ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,18.833333333333332,0.7212121212121213
10954,16,S JACKSON ST BETWEEN MAYNARD AVE S AND 7TH AVE S,8.0,0.7959183673469388
10955,16,S KING ST BETWEEN 10TH AVE S AND 12TH AVE S,36.0,0.3194444444444444
10956,16,S KING ST BETWEEN 12TH AVE S AND RAINIER AVE S,61.0,0.5819672131147541
10957,16,S KING ST BETWEEN 1ST AVE S AND OCCIDENTAL W AVE S,11.714285714285714,0.7324675324675324
10958,16,S KING ST BETWEEN 2ND AVE S AND 3RD AVE S,21.0,0.7459720730397422
10959,16,S KING ST BETWEEN 5TH AVE S AND 6TH AVE S,16.0,0.7755102040816327
10960,16,S KING ST BETWEEN 6TH AVE S AND MAYNARD AVE S,14.428571428571429,0.8235294117647058
10961,16,S KING ST BETWEEN 7TH AVE S AND CANTON AL S,7.571428571428571,0.7040816326530612
10962,16,S KING ST BETWEEN 8TH AVE S AND 10TH AVE S,49.0,0.7653061224489796
10963,16,S KING ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,10.333333333333334,0.7541666666666665
10964,16,S KING ST BETWEEN CANTON AL S AND 8TH AVE S,4.285714285714286,0.6428571428571429
10965,16,S KING ST BETWEEN MAYNARD AL S AND 7TH AVE S,5.428571428571429,0.8520408163265306
10966,16,S KING ST BETWEEN MAYNARD AVE S AND MAYNARD AL S,6.142857142857143,0.8428571428571427
10967,16,S KING ST BETWEEN OCCIDENTAL E AVE S AND 2ND AVE S,18.285714285714285,0.8214285714285714
10968,16,S KING ST BETWEEN OCCIDENTAL W AVE S AND OCCIDENTAL E AVE S,1.0,1.0
10969,16,S LANDER ST BETWEEN 1ST AVE S AND OCCIDENTAL AVE S,5.0,1.0
10970,16,S LANDER ST BETWEEN 4TH AVE S AND 5TH AVE S,13.0,0.6153846153846154
10971,16,S LANDER ST BETWEEN 5TH AVE S AND 5TH PL S,4.0,0.75
10972,16,S LANDER ST BETWEEN 5TH PL S AND 6TH AVE S,5.0,0.8
10973,16,S LANDER ST BETWEEN UTAH AVE S AND 1ST AVE S,6.0,1.0
10974,16,S LANE ST BETWEEN 6TH AVE S AND MAYNARD AVE S,6.714285714285714,0.5530612244897959
10975,16,S LANE ST BETWEEN MAYNARD AVE S AND 7TH AVE S,10.285714285714286,0.634920634920635
10976,16,S MAIN ST BETWEEN 12TH AVE S AND BOREN AVE S,22.0,0.36363636363636365
10977,16,S MAIN ST BETWEEN 1ST AVE S AND 2ND AVE S,5.333333333333333,0.7708333333333334
10978,16,S MAIN ST BETWEEN 2ND AVE S AND 2ND AV ET S,5.428571428571429,0.7357142857142857
10979,16,S MAIN ST BETWEEN 4TH AVE S AND 5TH AVE S,7.0,0.5714285714285714
10980,16,S MAIN ST BETWEEN 5TH AVE S AND 6TH AVE S,14.0,0.6745476745476745
10981,16,S MAIN ST BETWEEN 6TH AVE S AND MAYNARD AVE S,23.428571428571427,0.7543290043290043
10982,16,S MAIN ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,17.0,0.8535714285714286
10983,16,S MAIN ST BETWEEN MAYNARD AVE S AND 7TH AVE S,30.857142857142858,0.42328042328042326
10984,16,S MASSACHUSETTS ST BETWEEN 1ST AVE S AND OCCIDENTAL AVE S,5.0,0.6
10985,16,S MASSACHUSETTS ST BETWEEN COLORADO AVE S AND UTAH AVE S,20.0,0.95
10986,16,S MASSACHUSETTS ST BETWEEN UTAH AVE S AND 1ST AVE S,8.0,1.0
10987,16,S PEARL ST BETWEEN 39TH AVE S AND DEAD END 3,28.0,0.39285714285714285
10988,16,S STACY ST BETWEEN 1ST AVE S AND OCCIDENTAL AVE S,11.0,0.5454545454545454
10989,16,S STACY ST BETWEEN UTAH AVE S AND 1ST AVE S,3.0,0.3333333333333333
10990,16,S WALKER ST BETWEEN 1ST AVE S AND OCCIDENTAL AVE S,15.0,0.6
10991,16,S WASHINGTON ST BETWEEN 1ST AVE S AND OCCIDENTAL AVE S,13.2,0.8181818181818181
10992,16,S WASHINGTON ST BETWEEN 2ND AV ET S AND 3RD AVE S,6.25,0.5
10993,16,S WASHINGTON ST BETWEEN 3RD AVE S AND 4TH AVE S,9.857142857142858,0.5204081632653061
10994,16,S WASHINGTON ST BETWEEN 5TH AVE S AND 6TH AVE S,7.0,1.0
10995,16,S WASHINGTON ST BETWEEN 6TH AVE S AND DEAD END 1,14.0,0.4641025641025641
10996,16,S WASHINGTON ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,14.857142857142858,0.7981756338899196
10997,16,S WASHINGTON ST BETWEEN OCCIDENTAL AVE S AND 2ND AVE S,10.571428571428571,0.8285714285714285
10998,16,S WELLER ST BETWEEN 10TH AVE S AND 12TH AVE S,56.0,0.23214285714285715
10999,16,S WELLER ST BETWEEN 12TH AVE S AND RAINIER AVE S,70.0,0.41428571428571426
11000,16,S WELLER ST BETWEEN 5TH AVE S AND 6TH AVE S,11.428571428571429,0.7258677830106403
11001,16,S WELLER ST BETWEEN 6TH AVE S AND MAYNARD AVE S,13.142857142857142,0.6452380952380953
11002,16,S WELLER ST BETWEEN 7TH AVE S AND CANTON AL S,6.857142857142857,0.6428571428571429
11003,16,S WELLER ST BETWEEN 8TH AVE S AND DEAD END,8.428571428571429,0.5255102040816327
11004,16,S WELLER ST BETWEEN CANTON AL S AND 8TH AVE S,9.142857142857142,0.39285714285714285
11005,16,S WELLER ST BETWEEN MAYNARD AL S AND 7TH AVE S,6.857142857142857,0.9047619047619049
11006,16,S WELLER ST BETWEEN MAYNARD AVE S AND MAYNARD AL S,7.428571428571429,0.7210884353741497
11007,16,SENECA ST BETWEEN 1ST AVE AND 2ND AVE,11.0,0.6875
11008,16,SENECA ST BETWEEN 2ND AVE AND 3RD AVE,6.0,0.41666666666666663
11009,16,SENECA ST BETWEEN 3RD AVE AND 4TH AVE,15.0,0.8541666666666667
11010,16,SENECA ST BETWEEN 5TH AVE AND 6TH AVE,12.5,0.475
11011,16,SENECA ST BETWEEN 8TH AVE AND 9TH AVE,13.2,0.8048951048951049
11012,16,SENECA ST BETWEEN 9TH AVE AND TERRY AVE,11.0,0.74
11013,16,SENECA ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE,13.0,0.7948717948717948
11014,16,SENECA ST BETWEEN BOREN AVE AND MINOR AVE,8.4,0.8285714285714286
11015,16,SENECA ST BETWEEN BOYLSTON AVE AND HARVARD AVE,10.8,0.888888888888889
11016,16,SENECA ST BETWEEN MINOR AVE AND SUMMIT AVE,13.8,0.9142857142857143
11017,16,SENECA ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,15.0,0.95
11018,16,SENECA ST BETWEEN TERRY AVE AND BOREN AVE,17.4,0.8663095238095238
11019,16,SENECA ST BETWEEN WESTERN AVE AND POST AVE,3.0,0.6666666666666666
11020,16,SHILSHOLE AVE NW BETWEEN NW VERNON PL AND 22ND AVE NW,42.0,0.9047619047619048
11021,16,SPRING ST BETWEEN 1ST AVE AND 2ND AVE,8.0,0.875
11022,16,SPRING ST BETWEEN 3RD AVE AND 4TH AVE,4.0,0.75
11023,16,SPRING ST BETWEEN 5TH AVE AND 6TH AVE,11.25,0.8055555555555556
11024,16,SPRING ST BETWEEN 7TH AVE AND 8TH AVE,20.0,0.625
11025,16,SPRING ST BETWEEN 8TH AVE AND 9TH AVE,21.6,0.8222222222222222
11026,16,SPRING ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE,3.0,0.6666666666666666
11027,16,SPRING ST BETWEEN BOREN AVE AND MINOR AVE,13.2,0.9272727272727274
11028,16,SPRING ST BETWEEN BOYLSTON AVE AND HARVARD AVE,18.4,0.49485294117647066
11029,16,SPRING ST BETWEEN MINOR AVE AND SUMMIT AVE,19.2,0.975
11030,16,SPRING ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,20.4,0.4352941176470588
11031,16,SPRING ST BETWEEN TERRY AVE AND BOREN AVE,11.0,1.0
11032,16,SPRUCE ST BETWEEN 8TH AVE AND TERRY AVE,10.5,1.0
11033,16,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,11.4,0.7647435897435898
11034,16,STEWART ST BETWEEN 2ND AVE AND 3RD AVE,3.3333333333333335,0.8333333333333334
11035,16,STEWART ST BETWEEN 6TH AVE AND 7TH AVE,5.0,0.5
11036,16,STEWART ST BETWEEN 8TH AVE AND 9TH AVE,4.0,1.0
11037,16,STEWART ST BETWEEN 9TH AVE AND TERRY AVE,8.0,0.9444444444444445
11038,16,STEWART ST BETWEEN BOREN AVE AND MINOR AVE,13.333333333333334,0.6363636363636364
11039,16,STEWART ST BETWEEN MINOR AVE AND YALE AVE,10.0,0.78125
11040,16,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,7.0,0.7142857142857143
11041,16,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,15.2,0.8912820512820513
11042,16,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,17.5,0.9642857142857143
11043,16,SUMMIT AVE BETWEEN E UNION ST AND E PIKE ST,10.25,0.8676470588235294
11044,16,SUMMIT AVE BETWEEN MADISON ST AND SPRING ST,22.8,0.7684210526315789
11045,16,SUMMIT AVE BETWEEN SENECA ST AND UNIVERSITY ST,22.8,0.968421052631579
11046,16,SUMMIT AVE BETWEEN SPRING ST AND SENECA ST,16.8,0.8571428571428573
11047,16,SUMMIT AVE BETWEEN UNIVERSITY ST AND E UNION ST,14.2,0.7307692307692307
11048,16,SW ALASKA ST BETWEEN 36TH AVE SW AND 37TH AVE SW,8.0,0.25
11049,16,SW ALASKA ST BETWEEN 37TH AVE SW AND 38TH AVE SW,9.0,0.4444444444444444
11050,16,SW ALASKA ST BETWEEN 38TH AVE SW AND FAUNTLEROY WAY SW,5.0,0.4
11051,16,SW ALASKA ST BETWEEN 41ST AVE SW AND 42ND AVE SW,4.0,0.75
11052,16,SW GENESEE ST BETWEEN 42ND AVE SW AND CALIFORNIA AVE SW,14.0,0.8571428571428571
11053,16,SW GENESEE ST BETWEEN CALIFORNIA AVE SW AND 44TH AVE SW,7.0,1.0
11054,16,SW OREGON ST BETWEEN 42ND AVE SW AND CALIFORNIA AVE SW,8.0,1.0
11055,16,SW OREGON ST BETWEEN CALIFORNIA AVE SW AND 44TH AVE SW,9.0,0.4444444444444444
11056,16,SW SNOQUALMIE ST BETWEEN 35TH AVE SW AND 36TH AVE SW,7.0,0.5714285714285714
11057,16,SW SNOQUALMIE ST BETWEEN 36TH AVE SW AND 37TH AVE SW,8.0,0.875
11058,16,TALLMAN AVE NW BETWEEN NW CENTRAL PL AND NW MARKET ST,37.4,0.6658122400475341
11059,16,TALLMAN AVE NW BETWEEN NW IONE PL AND NW CENTRAL PL,18.8,0.7529824561403509
11060,16,TAYLOR AVE N BETWEEN DENNY WAY AND JOHN ST,14.6,0.8666666666666668
11061,16,TAYLOR AVE N BETWEEN JOHN ST AND THOMAS ST,52.8,0.6136363636363635
11062,16,TAYLOR AVE N BETWEEN MERCER ST AND ROY ST,9.5,0.85
11063,16,TAYLOR AVE N BETWEEN ROY ST AND VALLEY ST,14.0,0.9282051282051282
11064,16,TAYLOR AVE N BETWEEN THOMAS ST AND BROAD ST,21.0,0.8095238095238095
11065,16,TAYLOR AVE N BETWEEN THOMAS ST AND HARRISON ST,39.0,0.49572649572649574
11066,16,TAYLOR AVE N BETWEEN VALLEY ST AND ALOHA ST,15.0,1.0
11067,16,TERRACE ST BETWEEN DEAD END 2 AND TERRY AVE,6.666666666666667,1.0
11068,16,TERRACE ST BETWEEN TERRY AVE AND BOREN AVE,22.0,1.0
11069,16,TERRACE ST BETWEEN YESLER WAY AND 5TH AVE,7.0,0.42857142857142855
11070,16,TERRY AVE BETWEEN ALDER ST AND TERRACE ST,20.0,1.0
11071,16,TERRY AVE BETWEEN CHERRY ST AND COLUMBIA ST,7.75,0.9642857142857143
11072,16,TERRY AVE BETWEEN COLUMBIA ST AND MARION ST,4.0,0.5
11073,16,TERRY AVE BETWEEN HOWELL ST AND STEWART ST,14.333333333333334,0.9841269841269842
11074,16,TERRY AVE BETWEEN JAMES ST AND CHERRY ST,22.25,0.9423076923076923
11075,16,TERRY AVE BETWEEN JEFFERSON ST AND JAMES ST,4.5,0.8333333333333333
11076,16,TERRY AVE BETWEEN LENORA ST AND DENNY WAY,7.4,0.9428571428571428
11077,16,TERRY AVE BETWEEN MADISON ST AND SPRING ST,10.6,0.5924242424242424
11078,16,TERRY AVE BETWEEN MARION ST AND MADISON ST,7.2,0.6
11079,16,TERRY AVE BETWEEN OLIVE WAY AND HOWELL ST,8.666666666666666,0.9696969696969697
11080,16,TERRY AVE BETWEEN SENECA ST AND UNIVERSITY ST,2.0,0.5
11081,16,TERRY AVE BETWEEN SPRUCE ST AND ALDER ST,24.0,0.7592592592592592
11082,16,TERRY AVE BETWEEN STEWART ST AND VIRGINIA ST,18.5,0.8854166666666666
11083,16,TERRY AVE BETWEEN TERRACE ST AND JEFFERSON ST,16.0,0.9821428571428572
11084,16,TERRY AVE BETWEEN UNIVERSITY ST AND UNION ST,11.8,0.5800000000000001
11085,16,TERRY AVE BETWEEN VIRGINIA ST AND LENORA ST,9.6,0.325
11086,16,TERRY AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,20.25,0.7509803921568627
11087,16,TERRY AVE N BETWEEN JOHN ST AND THOMAS ST,8.75,0.7857142857142857
11088,16,TERRY AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,24.0,0.67
11089,16,TERRY AVE N BETWEEN THOMAS ST AND HARRISON ST,14.0,0.5828282828282829
11090,16,THOMAS ST BETWEEN 5TH AVE N AND TAYLOR AVE N,10.0,1.0
11091,16,THOMAS ST BETWEEN 6TH AVE N AND AURORA AVE N,4.2,0.25
11092,16,THOMAS ST BETWEEN 8TH AVE N AND 9TH AVE N,8.2,0.5355555555555556
11093,16,THOMAS ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,14.75,0.8571428571428572
11094,16,THOMAS ST BETWEEN AURORA AVE N AND DEXTER AVE N,10.5,0.26666666666666666
11095,16,THOMAS ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,3.6666666666666665,0.0
11096,16,THOMAS ST BETWEEN DEXTER AVE N AND 8TH AVE N,13.0,0.5173076923076924
11097,16,THOMAS ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,6.0,1.0
11098,16,THOMAS ST BETWEEN MINOR AVE N AND PONTIUS AVE N,19.4,0.8637551990493166
11099,16,THOMAS ST BETWEEN PONTIUS AVE N AND YALE AVE N,19.8,0.706140350877193
11100,16,THOMAS ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE N,3.5,0.5555555555555556
11101,16,THOMAS ST BETWEEN TAYLOR AVE N AND 6TH AVE N,18.8,0.5216374269005849
11102,16,THOMAS ST BETWEEN TERRY AVE N AND BOREN AVE N,17.6,0.8605128205128205
11103,16,THOMAS ST BETWEEN WARREN AVE N AND 2ND AVE N,19.0,0.8941176470588236
11104,16,THOMAS ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,2.3333333333333335,1.0
11105,16,THOMAS ST BETWEEN YALE AVE N AND EASTLAKE AVE E,3.6666666666666665,0.4166666666666667
11106,16,UNION ST BETWEEN 1ST AVE AND 2ND AVE,4.0,0.0
11107,16,UNION ST BETWEEN 2ND AVE AND 3RD AVE,4.0,0.375
11108,16,UNION ST BETWEEN 3RD AVE AND 4TH AVE,7.25,0.5714285714285715
11109,16,UNION ST BETWEEN 4TH AVE AND 5TH AVE,3.0,0.6
11110,16,UNION ST BETWEEN 6TH AVE AND 7TH AVE,0.0,1.0
11111,16,UNION ST BETWEEN BOREN AVE AND MINOR AVE,7.0,0.7142857142857143
11112,16,UNION ST BETWEEN TERRY AVE AND BOREN AVE,8.0,1.0
11113,16,UNION ST BETWEEN WESTERN AVE AND POST AL,3.0,0.6666666666666666
11114,16,UNIVERSITY ST BETWEEN 1ST AVE AND 2ND AVE,15.5,0.8428571428571427
11115,16,UNIVERSITY ST BETWEEN 2ND AVE AND 3RD AVE,3.5,0.6166666666666667
11116,16,UNIVERSITY ST BETWEEN 4TH AVE AND 5TH AVE,10.6,0.3787878787878788
11117,16,UNIVERSITY ST BETWEEN 5TH AVE AND 6TH AVE,3.8,0.16666666666666666
11118,16,UNIVERSITY ST BETWEEN 9TH AVE AND TERRY AVE,13.2,0.6909090909090908
11119,16,UNIVERSITY ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE,4.0,0.8
11120,16,UNIVERSITY ST BETWEEN BOREN AVE AND MINOR AVE,12.0,1.0
11121,16,UNIVERSITY ST BETWEEN MINOR AVE AND SUMMIT AVE,21.6,0.7666666666666666
11122,16,UNIVERSITY ST BETWEEN SUMMIT AVE AND BOYLSTON W AVE,20.25,0.9473684210526316
11123,16,UNIVERSITY ST BETWEEN TERRY AVE AND BOREN AVE,15.6,0.9384615384615385
11124,16,UNIVERSITY WAY NE BETWEEN NE 40TH ST AND NE CAMPUS EB PY,10.0,0.75
11125,16,UNIVERSITY WAY NE BETWEEN NE 41ST ST AND NE 42ND ST,21.4,0.7640522875816995
11126,16,UNIVERSITY WAY NE BETWEEN NE 42ND ST AND NE 43RD ST,27.2,0.8656126482213438
11127,16,UNIVERSITY WAY NE BETWEEN NE 43RD ST AND NE 45TH ST,18.2,0.6901960784313727
11128,16,UNIVERSITY WAY NE BETWEEN NE 45TH ST AND NE 47TH ST,35.4,0.7525925925925926
11129,16,UNIVERSITY WAY NE BETWEEN NE 47TH ST AND NE 50TH ST,33.0,0.6351428571428571
11130,16,UNIVERSITY WAY NE BETWEEN NE CAMPUS WB PY AND NE 41ST ST,14.75,0.75
11131,16,UNIVERSITY WAY NE BETWEEN NE PACIFIC ST AND NE 40TH ST,35.333333333333336,0.7597340930674265
11132,16,UTAH AVE S BETWEEN S ATLANTIC ST AND S MASSACHUSETTS ST,43.0,0.7674418604651163
11133,16,UTAH AVE S BETWEEN S HOLGATE ST AND S WALKER ST,135.0,0.5407407407407407
11134,16,UTAH AVE S BETWEEN S LANDER ST AND S FOREST ST,23.0,0.34782608695652173
11135,16,UTAH AVE S BETWEEN S MASSACHUSETTS ST AND S HOLGATE ST,115.0,0.7043478260869566
11136,16,UTAH AVE S BETWEEN S WALKER ST AND S STACY ST,86.0,0.7209302325581395
11137,16,VALLEY ST BETWEEN 5TH AVE N AND TAYLOR AVE N,5.0,1.0
11138,16,VALLEY ST BETWEEN 6TH AVE N AND AURORA AVE N,7.5,0.7857142857142857
11139,16,VALLEY ST BETWEEN AURORA AVE N AND DEXTER AVE N,11.0,0.7727272727272727
11140,16,VALLEY ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,14.666666666666666,0.5454545454545455
11141,16,VALLEY ST BETWEEN BROAD ST AND TERRY AVE N,8.0,0.53125
11142,16,VALLEY ST BETWEEN DEXTER AVE N AND 8TH AVE N,21.8,0.4377777777777777
11143,16,VALLEY ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,25.75,0.5810344827586207
11144,16,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,30.0,0.5185185185185186
11145,16,VALLEY ST BETWEEN TAYLOR AVE N AND 6TH AVE N,9.5,0.85
11146,16,VALLEY ST BETWEEN TERRY AVE N AND LAKE UNION PARK ACCESS RD,6.666666666666667,0.7333333333333334
11147,16,VALLEY ST BETWEEN YALE AVE N AND DEAD END,10.0,0.3125
11148,16,VINE ST BETWEEN 1ST AVE AND 2ND AVE,16.8,0.8571428571428573
11149,16,VINE ST BETWEEN 2ND AVE AND 3RD AVE,13.6,0.5269230769230769
11150,16,VINE ST BETWEEN 3RD AVE AND 4TH AVE,23.8,0.7883752860411899
11151,16,VINE ST BETWEEN 4TH AVE AND 5TH AVE,15.2,0.7038461538461538
11152,16,VINE ST BETWEEN ELLIOTT AVE AND WESTERN AVE,7.0,0.7142857142857143
11153,16,VINE ST BETWEEN WESTERN AVE AND 1ST AVE,13.2,0.8363636363636363
11154,16,VIRGINIA ST BETWEEN 1ST AVE AND 2ND AVE,9.6,0.8154761904761905
11155,16,VIRGINIA ST BETWEEN 2ND AVE AND 3RD AVE,6.75,0.6666666666666666
11156,16,VIRGINIA ST BETWEEN 3RD AVE AND 4TH AVE,10.8,0.6
11157,16,VIRGINIA ST BETWEEN 4TH AVE AND 5TH AVE,12.0,0.5136363636363637
11158,16,VIRGINIA ST BETWEEN 5TH AVE AND 6TH AVE,9.0,0.2777777777777778
11159,16,VIRGINIA ST BETWEEN 7TH AVE AND 8TH AVE,3.75,0.8333333333333334
11160,16,VIRGINIA ST BETWEEN 9TH AVE AND TERRY AVE,3.8,0.9333333333333333
11161,16,VIRGINIA ST BETWEEN BOREN AVE AND MINOR AVE,16.0,0.8125
11162,16,VIRGINIA ST BETWEEN PIKE PL AND POST AL,3.6,0.7333333333333333
11163,16,VIRGINIA ST BETWEEN POST AL AND 1ST AVE,10.8,0.711111111111111
11164,16,VIRGINIA ST BETWEEN TERRY AVE AND FAIRVIEW AVE,4.8,0.95
11165,16,W HARRISON ST BETWEEN 1ST AVE W AND 2ND AVE W,7.0,1.0
11166,16,W HARRISON ST BETWEEN 2ND AVE W AND 3RD AVE W,15.0,0.6666666666666666
11167,16,W HARRISON ST BETWEEN 3RD AVE W AND 4TH AVE W,16.0,0.5019607843137255
11168,16,W HARRISON ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,18.25,0.4480042016806723
11169,16,W JOHN ST BETWEEN 1ST AVE W AND 2ND AVE W,5.5,0.8125
11170,16,W JOHN ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,9.0,0.7027777777777778
11171,16,W MERCER ST BETWEEN 1ST AVE W AND 2ND AVE W,20.0,0.5219907407407407
11172,16,W MERCER ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,5.0,0.6466666666666667
11173,16,W REPUBLICAN ST BETWEEN 1ST AVE W AND 2ND AVE W,10.5,0.7962962962962962
11174,16,W REPUBLICAN ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,18.666666666666668,0.5625
11175,16,W ROY ST BETWEEN 1ST AVE W AND 2ND AVE W,6.4,0.9
11176,16,W ROY ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,7.2,0.8666666666666666
11177,16,W THOMAS ST BETWEEN 1ST AVE W AND 2ND AVE W,9.0,1.0
11178,16,W THOMAS ST BETWEEN 2ND AVE W AND 3RD AVE W,15.0,0.9722222222222222
11179,16,WALL ST BETWEEN 1ST AVE AND 2ND AVE,20.4,0.8470588235294118
11180,16,WALL ST BETWEEN 2ND AVE AND 3RD AVE,14.666666666666666,0.24242424242424243
11181,16,WALL ST BETWEEN 3RD AVE AND 4TH AVE,9.0,0.2777777777777778
11182,16,WALL ST BETWEEN 4TH AVE AND 5TH AVE,16.8,0.7428571428571428
11183,16,WALL ST BETWEEN 6TH AVE AND DENNY WAY,2.0,1.0
11184,16,WALL ST BETWEEN ELLIOTT AVE AND WESTERN AVE,6.0,0.64
11185,16,WALL ST BETWEEN WESTERN AVE AND 1ST AVE,6.0,0.8800000000000001
11186,16,WARREN AVE N BETWEEN DENNY WAY AND JOHN ST,15.0,0.5858974358974359
11187,16,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,31.166666666666668,0.49209876543209874
11188,16,WARREN AVE N BETWEEN MERCER ST AND ROY ST,3.0,0.8055555555555557
11189,16,WARREN AVE N BETWEEN REPUBLICAN ST AND MERCER ST,22.666666666666668,0.9391737891737891
11190,16,WARREN PL BETWEEN 1ST AVE AND DENNY WAY,8.75,0.475
11191,16,WESTERN AVE BETWEEN BATTERY ST AND WALL ST,21.6,0.6555555555555556
11192,16,WESTERN AVE BETWEEN BELL ST AND BATTERY ST,10.0,0.4375
11193,16,WESTERN AVE BETWEEN BROAD ST AND EAGLE ST,12.5,0.675
11194,16,WESTERN AVE BETWEEN CEDAR ST AND CLAY ST,7.2,0.9
11195,16,WESTERN AVE BETWEEN CLAY ST AND BROAD ST,7.2,0.8666666666666666
11196,16,WESTERN AVE BETWEEN COLUMBIA ST AND MARION ST,14.833333333333334,0.7575757575757577
11197,16,WESTERN AVE BETWEEN EAGLE ST AND BAY ST,20.0,0.859375
11198,16,WESTERN AVE BETWEEN LENORA ST AND BLANCHARD ST,13.0,0.3962962962962963
11199,16,WESTERN AVE BETWEEN MADISON ST AND SPRING ST,14.333333333333334,0.8237179487179488
11200,16,WESTERN AVE BETWEEN MARION ST AND MADISON ST,7.666666666666667,0.8402777777777778
11201,16,WESTERN AVE BETWEEN SENECA ST AND UNIVERSITY ST,12.833333333333334,0.736111111111111
11202,16,WESTERN AVE BETWEEN SPRING ST AND SENECA ST,17.5,0.6222222222222222
11203,16,WESTERN AVE BETWEEN UNION ST AND PIKE ST,17.666666666666668,0.8341346153846154
